time,irradation,temperature,wind_speed,power_generation
2021-03-02T02:00:00.000Z,0,4.5399,6.4801,-0.2014
2021-03-02T03:00:00.000Z,0,4.2801,6.1599,-0.2014
2021-03-02T04:00:00.000Z,0,4.0298,5.8301,-0.2014
2021-03-02T05:00:00.000Z,0,3.77,5.5001,-0.2014
2021-03-02T06:00:00.000Z,0,4.09,5.6299,-0.2014
2021-03-02T07:00:00.000Z,59.998,4.41,5.76,2009.3
2021-03-02T08:00:00.000Z,138.01,4.7299,5.8901,4472.4
2021-03-02T09:00:00.000Z,103,4.3999,5.94,3192
2021-03-02T10:00:00.000Z,76.001,4.0699,5.9799,2317.5
2021-03-02T11:00:00.000Z,77.005,3.74,6.03,2353.7
2021-03-02T12:00:00.000Z,78.998,3.77,6.35,2418.2
2021-03-02T13:00:00.000Z,81.005,3.8001,6.68,2482.7
2021-03-02T14:00:00.000Z,190,3.8302,7.01,6105.3
2021-03-02T15:00:00.000Z,224,3.7801,6.3601,7021.8
2021-03-02T16:00:00.000Z,107,3.7199,5.7099,3038.9
2021-03-02T17:00:00.000Z,0,3.6702,5.0599,-0.2014
2021-03-02T18:00:00.000Z,0,3.4601,4.84,-0.2014
2021-03-02T19:00:00.000Z,0,3.25,4.6099,-0.2014
2021-03-02T20:00:00.000Z,0,3.0399,4.39,-0.2014
2021-03-02T21:00:00.000Z,0,3.26,4.11,-0.2014
2021-03-02T22:00:00.000Z,0,3.4902,3.8299,-0.2014
2021-03-02T23:00:00.000Z,0,3.7099,3.5401,-0.2014
2021-03-03T00:00:00.000Z,0,3.8899,4.35,-0.2014
2021-03-03T01:00:00.000Z,0,4.0599,5.15,-0.2014
2021-03-03T02:00:00.000Z,0,4.24,5.96,-0.2014
2021-03-03T03:00:00.000Z,0,4.26,6.13,-0.2014
2021-03-03T04:00:00.000Z,0,4.27,6.31,-0.2014
2021-03-03T05:00:00.000Z,0,4.2901,6.4801,-0.2014
2021-03-03T06:00:00.000Z,0,4.5499,7.3801,-0.2014
2021-03-03T07:00:00.000Z,44.998,4.8101,8.29,1379.6
2021-03-03T08:00:00.000Z,114,5.0699,9.19,3627
2021-03-03T09:00:00.000Z,189,5.0002,8.5699,6070.4
2021-03-03T10:00:00.000Z,304,4.92,7.9599,9787.5
2021-03-03T11:00:00.000Z,115.01,4.8402,7.35,3576.3
2021-03-03T12:00:00.000Z,463,4.8302,7.8,14998
2021-03-03T13:00:00.000Z,359,4.8302,8.2401,11618
2021-03-03T14:00:00.000Z,67.999,4.8202,8.6901,2051.5
2021-03-03T15:00:00.000Z,262,4.7299,8.1199,7882.6
2021-03-03T16:00:00.000Z,104.01,4.6301,7.56,3052.6
2021-03-03T17:00:00.000Z,0,4.5399,6.99,-0.2014
2021-03-03T18:00:00.000Z,0,4.5599,6.6699,-0.2014
2021-03-03T19:00:00.000Z,0,4.59,6.3401,-0.2014
2021-03-03T20:00:00.000Z,0,4.6101,6.0101,-0.2014
2021-03-03T21:00:00.000Z,0,4.6201,5.31,-0.2014
2021-03-03T22:00:00.000Z,0,4.6401,4.6,-0.2014
2021-03-03T23:00:00.000Z,0,4.6502,3.8901,-0.2014
2021-03-04T00:00:00.000Z,0,4.4902,3.96,-0.2014
2021-03-04T01:00:00.000Z,0,4.3202,4.0301,-0.2014
2021-03-04T02:00:00.000Z,0,4.1602,4.0999,-0.2014
2021-03-04T03:00:00.000Z,0,4.1602,3.53,-0.2014
2021-03-04T04:00:00.000Z,0,4.1502,2.9701,-0.2014
2021-03-04T05:00:00.000Z,0,4.1502,2.4001,-0.2014
2021-03-04T06:00:00.000Z,0,4.5399,2.7099,-0.2014
2021-03-04T07:00:00.000Z,85.006,4.93,3.0301,2673.4
2021-03-04T08:00:00.000Z,190,5.3202,3.3399,6023.8
2021-03-04T09:00:00.000Z,240.01,5.4802,3.7699,7756.8
2021-03-04T10:00:00.000Z,221.01,5.6401,4.1999,7043.6
2021-03-04T11:00:00.000Z,454,5.7901,4.6299,14664
2021-03-04T12:00:00.000Z,461,5.8699,4.74,14887
2021-03-04T13:00:00.000Z,334,5.94,4.8501,10717
2021-03-04T14:00:00.000Z,273,6.0198,4.9501,8708.6
2021-03-04T15:00:00.000Z,168.01,5.59,4.2999,5376
2021-03-04T16:00:00.000Z,96.005,5.1602,3.6499,3207
2021-03-04T17:00:00.000Z,0,4.7299,2.9901,-0.2014
2021-03-04T18:00:00.000Z,0,4.7299,3.0901,-0.2014
2021-03-04T19:00:00.000Z,0,4.7299,3.1799,-0.2014
2021-03-04T20:00:00.000Z,0,4.7299,3.27,-0.2014
2021-03-04T21:00:00.000Z,0,4.9701,3.37,-0.2014
2021-03-04T22:00:00.000Z,0,5.2099,3.47,-0.2014
2021-03-04T23:00:00.000Z,0,5.4501,3.57,-0.2014
2021-03-05T00:00:00.000Z,0,5.4601,3.5601,-0.2014
2021-03-05T01:00:00.000Z,0,5.4701,3.55,-0.2014
2021-03-05T02:00:00.000Z,0,5.4802,3.5401,-0.2014
2021-03-05T03:00:00.000Z,0,5.4501,3.41,-0.2014
2021-03-05T04:00:00.000Z,0,5.41,3.27,-0.2014
2021-03-05T05:00:00.000Z,0,5.3799,3.1301,-0.2014
2021-03-05T06:00:00.000Z,0,5.5399,3.4801,-0.2014
2021-03-05T07:00:00.000Z,14.999,5.6998,3.82,286.53
2021-03-05T08:00:00.000Z,85.996,5.8498,4.17,2646.2
2021-03-05T09:00:00.000Z,87,6.0098,4.39,2654.2
2021-03-05T10:00:00.000Z,51.996,6.1702,4.6099,1528.4
2021-03-05T11:00:00.000Z,221.01,6.3202,4.8301,6976
2021-03-05T12:00:00.000Z,58.994,6.3999,4.86,1751.2
2021-03-05T13:00:00.000Z,149.99,6.4902,4.8901,4683.8
2021-03-05T14:00:00.000Z,154,6.5699,4.92,4809.7
2021-03-05T15:00:00.000Z,130,6.0399,4.2399,4122.9
2021-03-05T16:00:00.000Z,81.995,5.5198,3.55,2717.2
2021-03-05T17:00:00.000Z,0,4.9902,2.8699,-0.2014
2021-03-05T18:00:00.000Z,0,4.8498,3.23,-0.2014
2021-03-05T19:00:00.000Z,0,4.7199,3.5899,-0.2014
2021-03-05T20:00:00.000Z,0,4.58,3.94,-0.2014
2021-03-05T21:00:00.000Z,0,4.7299,4.29,-0.2014
2021-03-05T22:00:00.000Z,0,4.8899,4.6299,-0.2014
2021-03-05T23:00:00.000Z,0,5.0399,4.98,-0.2014
2021-03-06T00:00:00.000Z,0,5.0699,4.9701,-0.2014
2021-03-06T01:00:00.000Z,0,5.09,4.9501,-0.2014
2021-03-06T02:00:00.000Z,0,5.1201,4.94,-0.2014
2021-03-06T03:00:00.000Z,0,5.3101,5.2199,-0.2014
2021-03-06T04:00:00.000Z,0,5.5002,5.5001,-0.2014
2021-03-06T05:00:00.000Z,0,5.6898,5.78,-0.2014
2021-03-06T06:00:00.000Z,0,6.0198,5.9,-0.2014
2021-03-06T07:00:00.000Z,39.004,6.3498,6.0199,1148.4
2021-03-06T08:00:00.000Z,101,6.6702,6.1399,3112
2021-03-06T09:00:00.000Z,213.99,7.1702,6.21,6802.5
2021-03-06T10:00:00.000Z,382,7.6602,6.2801,12208
2021-03-06T11:00:00.000Z,450,8.1502,6.3401,14429
2021-03-06T12:00:00.000Z,539.01,8.3698,6.4201,17173
2021-03-06T13:00:00.000Z,487,8.59,6.4899,15488
2021-03-06T14:00:00.000Z,405,8.8101,6.5699,12476
2021-03-06T15:00:00.000Z,280,8.4902,6.2801,8208.5
2021-03-06T16:00:00.000Z,102,8.1602,5.9901,3359
2021-03-06T17:00:00.000Z,0,7.8402,5.7,-0.2014
2021-03-06T18:00:00.000Z,0,7.6,5.6099,-0.2014
2021-03-06T19:00:00.000Z,0,7.3598,5.5201,-0.2014
2021-03-06T20:00:00.000Z,0,7.1201,5.43,-0.2014
2021-03-06T21:00:00.000Z,0,7.0002,5.4601,-0.2014
2021-03-06T22:00:00.000Z,0,6.8698,5.4801,-0.2014
2021-03-06T23:00:00.000Z,0,6.75,5.5001,-0.2014
2021-03-07T00:00:00.000Z,0,6.6702,5.3801,-0.2014
2021-03-07T01:00:00.000Z,0,6.58,5.2599,-0.2014
2021-03-07T02:00:00.000Z,0,6.5002,5.1399,-0.2014
2021-03-07T03:00:00.000Z,0,6.3799,4.9701,-0.2014
2021-03-07T04:00:00.000Z,0,6.27,4.8,-0.2014
2021-03-07T05:00:00.000Z,0,6.1502,4.6299,-0.2014
2021-03-07T06:00:00.000Z,0,6.5098,4.8,-0.2014
2021-03-07T07:00:00.000Z,97.998,6.8799,4.9701,2953.4
2021-03-07T08:00:00.000Z,240.01,7.2399,5.13,7368.9
2021-03-07T09:00:00.000Z,381,7.4801,5.1199,12108
2021-03-07T10:00:00.000Z,480,7.7199,5.11,15273
2021-03-07T11:00:00.000Z,547.01,7.9601,5.0999,17435
2021-03-07T12:00:00.000Z,527,8.0699,5.0399,16860
2021-03-07T13:00:00.000Z,488,8.1702,4.98,15559
2021-03-07T14:00:00.000Z,406.99,8.2801,4.92,12566
2021-03-07T15:00:00.000Z,278.01,7.75,4.4401,8215.7
2021-03-07T16:00:00.000Z,122,7.2299,3.96,3991.7
2021-03-07T17:00:00.000Z,0,6.6998,3.4801,-0.2014
2021-03-07T18:00:00.000Z,0,6.6502,3.5001,-0.2014
2021-03-07T19:00:00.000Z,0,6.61,3.53,-0.2014
2021-03-07T20:00:00.000Z,0,6.5599,3.5601,-0.2014
2021-03-07T21:00:00.000Z,0,6.6702,3.4001,-0.2014
2021-03-07T22:00:00.000Z,0,6.77,3.25,-0.2014
2021-03-07T23:00:00.000Z,0,6.8799,3.0901,-0.2014
2021-03-08T00:00:00.000Z,0,6.61,2.8299,-0.2014
2021-03-08T01:00:00.000Z,0,6.3402,2.57,-0.2014
2021-03-08T02:00:00.000Z,0,6.0699,2.2999,-0.2014
2021-03-08T03:00:00.000Z,0,5.6301,2.49,-0.2014
2021-03-08T04:00:00.000Z,0,5.1998,2.68,-0.2014
2021-03-08T05:00:00.000Z,0,4.76,2.8699,-0.2014
2021-03-08T06:00:00.000Z,0,5.3202,2.72,-0.2014
2021-03-08T07:00:00.000Z,97.998,5.8799,2.57,3015.6
2021-03-08T08:00:00.000Z,221.01,6.44,2.41,6939.2
2021-03-08T09:00:00.000Z,143,6.91,2.61,4453.4
2021-03-08T10:00:00.000Z,130.99,7.3799,2.8099,4057
2021-03-08T11:00:00.000Z,129,7.8402,3.0101,3986.9
2021-03-08T12:00:00.000Z,70.997,8.1401,3.2799,2121.9
2021-03-08T13:00:00.000Z,222,8.4501,3.55,6953.3
2021-03-08T14:00:00.000Z,221.01,8.75,3.82,6926.9
2021-03-08T15:00:00.000Z,204,8.3202,3.7699,6341.7
2021-03-08T16:00:00.000Z,138.01,7.8899,3.72,4367.2
2021-03-08T17:00:00.000Z,0,7.4601,3.6699,-0.2014
2021-03-08T18:00:00.000Z,0,7.41,3.98,-0.2014
2021-03-08T19:00:00.000Z,0,7.3498,4.29,-0.2014
2021-03-08T20:00:00.000Z,0,7.3001,4.6099,-0.2014
2021-03-08T21:00:00.000Z,0,7.3999,4.78,-0.2014
2021-03-08T22:00:00.000Z,0,7.5002,4.96,-0.2014
2021-03-08T23:00:00.000Z,0,7.6,5.13,-0.2014
2021-03-09T00:00:00.000Z,0,7.6201,5.1199,-0.2014
2021-03-09T01:00:00.000Z,0,7.6301,5.0999,-0.2014
2021-03-09T02:00:00.000Z,0,7.6502,5.09,-0.2014
2021-03-09T03:00:00.000Z,0,7.5198,4.3401,-0.2014
2021-03-09T04:00:00.000Z,0,7.3999,3.6001,-0.2014
2021-03-09T05:00:00.000Z,0,7.27,2.86,-0.2014
2021-03-09T06:00:00.000Z,0,7.3101,3.1199,-0.2014
2021-03-09T07:00:00.000Z,120,7.3498,3.3801,3278.1
2021-03-09T08:00:00.000Z,270,7.3799,3.64,8040.3
2021-03-09T09:00:00.000Z,399.01,7.41,3.8299,12596
2021-03-09T10:00:00.000Z,481,7.44,4.0301,15365
2021-03-09T11:00:00.000Z,332,7.4601,4.2199,10558
2021-03-09T12:00:00.000Z,470,7.3302,4.3601,15113
2021-03-09T13:00:00.000Z,492,7.2099,4.5001,15761
2021-03-09T14:00:00.000Z,412,7.08,4.6299,12773
2021-03-09T15:00:00.000Z,297.01,6.3899,3.84,8673.7
2021-03-09T16:00:00.000Z,149,5.6998,3.04,4670
2021-03-09T17:00:00.000Z,1.0036,5.0098,2.25,-0.2014
2021-03-09T18:00:00.000Z,0,4.6101,2.29,-0.2014
2021-03-09T19:00:00.000Z,0,4.2099,2.33,-0.2014
2021-03-09T20:00:00.000Z,0,3.8101,2.37,-0.2014
2021-03-09T21:00:00.000Z,0,3.5002,2.6201,-0.2014
2021-03-09T22:00:00.000Z,0,3.1798,2.86,-0.2014
2021-03-09T23:00:00.000Z,0,2.8699,3.0999,-0.2014
2021-03-10T00:00:00.000Z,0,2.6101,3.0901,-0.2014
2021-03-10T01:00:00.000Z,0,2.3598,3.0701,-0.2014
2021-03-10T02:00:00.000Z,0,2.1,3.0501,-0.2014
2021-03-10T03:00:00.000Z,0,2.1201,2.86,-0.2014
2021-03-10T04:00:00.000Z,0,2.1301,2.6601,-0.2014
2021-03-10T05:00:00.000Z,0,2.1502,2.47,-0.2014
2021-03-10T06:00:00.000Z,0,2.9401,1.8699,-0.2014
2021-03-10T07:00:00.000Z,101,3.74,1.2599,3165
2021-03-10T08:00:00.000Z,229.01,4.5298,0.6601,7128.8
2021-03-10T09:00:00.000Z,244.01,5.1502,0.88,7799.5
2021-03-10T10:00:00.000Z,326,5.76,1.0901,10480
2021-03-10T11:00:00.000Z,542,6.3698,1.31,17429
2021-03-10T12:00:00.000Z,549,6.2199,1.33,17664
2021-03-10T13:00:00.000Z,516.99,6.08,1.3599,16570
2021-03-10T14:00:00.000Z,420,5.93,1.3799,13044
2021-03-10T15:00:00.000Z,307,5.43,1.6801,8898.9
2021-03-10T16:00:00.000Z,155,4.93,1.9901,4855.6
2021-03-10T17:00:00.000Z,20.994,4.43,2.29,721.33
2021-03-10T18:00:00.000Z,0,3.8999,2.1701,-0.2014
2021-03-10T19:00:00.000Z,0,3.3598,2.0501,-0.2014
2021-03-10T20:00:00.000Z,0,2.8302,1.9301,-0.2014
2021-03-10T21:00:00.000Z,0,2.6101,2.3599,-0.2014
2021-03-10T22:00:00.000Z,0,2.3899,2.8,-0.2014
2021-03-10T23:00:00.000Z,0,2.1702,3.23,-0.2014
2021-03-11T00:00:00.000Z,0,1.7901,2.98,-0.2014
2021-03-11T01:00:00.000Z,0,1.42,2.7299,-0.2014
2021-03-11T02:00:00.000Z,0,1.0399,2.4801,-0.2014
2021-03-11T03:00:00.000Z,0,0.9802,2.4401,-0.2014
2021-03-11T04:00:00.000Z,0,0.93,2.4001,-0.2014
2021-03-11T05:00:00.000Z,0,0.8699,2.3599,-0.2014
2021-03-11T06:00:00.000Z,0,2.0002,2.6401,-0.2014
2021-03-11T07:00:00.000Z,128,3.1301,2.9301,4605.2
2021-03-11T08:00:00.000Z,277,4.26,3.21,8333.9
2021-03-11T09:00:00.000Z,406.99,5.44,3.29,12911
2021-03-11T10:00:00.000Z,505.01,6.61,3.3599,16143
2021-03-11T11:00:00.000Z,565.99,7.7801,3.43,18068
2021-03-11T12:00:00.000Z,558.01,7.9902,3.9901,17830
2021-03-11T13:00:00.000Z,520.99,8.1898,4.5401,16578
2021-03-11T14:00:00.000Z,429.99,8.3999,5.09,13190
2021-03-11T15:00:00.000Z,310,7.7399,4.6899,8920.3
2021-03-11T16:00:00.000Z,160,7.08,4.29,4970.3
2021-03-11T17:00:00.000Z,24.005,6.42,3.8901,829.77
2021-03-11T18:00:00.000Z,0,5.8799,4.0301,-0.2014
2021-03-11T19:00:00.000Z,0,5.3498,4.17,-0.2014
2021-03-11T20:00:00.000Z,0,4.8101,4.3201,-0.2014
2021-03-11T21:00:00.000Z,0,4.4601,4.33,-0.2014
2021-03-11T22:00:00.000Z,0,4.1201,4.3401,-0.2014
2021-03-11T23:00:00.000Z,0,3.77,4.3601,-0.2014
2021-03-12T00:00:00.000Z,0,3.4401,4.19,-0.2014
2021-03-12T01:00:00.000Z,0,3.1,4.0301,-0.2014
2021-03-12T02:00:00.000Z,0,2.77,3.86,-0.2014
2021-03-12T03:00:00.000Z,0,2.3999,3.8,-0.2014
2021-03-12T04:00:00.000Z,0,2.0198,3.74,-0.2014
2021-03-12T05:00:00.000Z,0,1.6502,3.68,-0.2014
2021-03-12T06:00:00.000Z,0,2.0599,4.33,-0.2014
2021-03-12T07:00:00.000Z,133,2.4701,4.9701,4745.7
2021-03-12T08:00:00.000Z,279,2.8799,5.6099,8456.4
2021-03-12T09:00:00.000Z,406.99,3.5198,5.5299,13002
2021-03-12T10:00:00.000Z,510,4.1602,5.45,16454
2021-03-12T11:00:00.000Z,541,4.8001,5.37,17518
2021-03-12T12:00:00.000Z,450,5.0002,5.45,14551
2021-03-12T13:00:00.000Z,416,5.1998,5.5299,13432
2021-03-12T14:00:00.000Z,323,5.3999,5.6099,10194
2021-03-12T15:00:00.000Z,295,4.8402,5.13,8739.3
2021-03-12T16:00:00.000Z,145,4.2801,4.6499,4727.2
2021-03-12T17:00:00.000Z,20.004,3.7199,4.17,605.3
2021-03-12T18:00:00.000Z,0,3.3699,4,-0.2014
2021-03-12T19:00:00.000Z,0,3.0298,3.84,-0.2014
2021-03-12T20:00:00.000Z,0,2.6798,3.68,-0.2014
2021-03-12T21:00:00.000Z,0,2.6502,3.6001,-0.2014
2021-03-12T22:00:00.000Z,0,2.6301,3.5201,-0.2014
2021-03-12T23:00:00.000Z,0,2.6,3.43,-0.2014
2021-03-13T00:00:00.000Z,0,2.5198,3.4801,-0.2014
2021-03-13T01:00:00.000Z,0,2.43,3.53,-0.2014
2021-03-13T02:00:00.000Z,0,2.3498,3.57,-0.2014
2021-03-13T03:00:00.000Z,0,2.3899,3.6499,-0.2014
2021-03-13T04:00:00.000Z,0,2.4401,3.72,-0.2014
2021-03-13T05:00:00.000Z,0,2.4802,3.7899,-0.2014
2021-03-13T06:00:00.000Z,0,2.9401,4.3801,-0.2014
2021-03-13T07:00:00.000Z,93.998,3.41,4.9701,3222
2021-03-13T08:00:00.000Z,125,3.8699,5.56,3915.7
2021-03-13T09:00:00.000Z,121,4.3001,5.15,3777.5
2021-03-13T10:00:00.000Z,149,4.7199,4.7499,4683.1
2021-03-13T11:00:00.000Z,162,5.1401,4.3401,5097.8
2021-03-13T12:00:00.000Z,157.01,5.1602,4.5801,4936
2021-03-13T13:00:00.000Z,166,5.1702,4.82,5225.7
2021-03-13T14:00:00.000Z,158,5.1898,5.0599,4964.4
2021-03-13T15:00:00.000Z,113,5.1101,4.7499,3520.7
2021-03-13T16:00:00.000Z,34,5.0298,4.45,935.45
2021-03-13T17:00:00.000Z,4.0008,4.9501,4.1399,-0.2014
2021-03-13T18:00:00.000Z,0,4.8799,4.33,-0.2014
2021-03-13T19:00:00.000Z,0,4.8202,4.51,-0.2014
2021-03-13T20:00:00.000Z,0,4.75,4.7,-0.2014
2021-03-13T21:00:00.000Z,0,4.7299,4.47,-0.2014
2021-03-13T22:00:00.000Z,0,4.7099,4.23,-0.2014
2021-03-13T23:00:00.000Z,0,4.6898,4,-0.2014
2021-03-14T00:00:00.000Z,0,4.26,4.0599,-0.2014
2021-03-14T01:00:00.000Z,0,3.8302,4.1199,-0.2014
2021-03-14T02:00:00.000Z,0,3.3999,4.1799,-0.2014
2021-03-14T03:00:00.000Z,0,3.41,4.0901,-0.2014
2021-03-14T04:00:00.000Z,0,3.41,4,-0.2014
2021-03-14T05:00:00.000Z,0,3.42,3.9,-0.2014
2021-03-14T06:00:00.000Z,0,3.8302,4.43,-0.2014
2021-03-14T07:00:00.000Z,61.002,4.24,4.96,1863
2021-03-14T08:00:00.000Z,85.006,4.6401,5.49,2609.2
2021-03-14T09:00:00.000Z,139,5.1702,5.72,4349.5
2021-03-14T10:00:00.000Z,88.003,5.6898,5.96,2691.4
2021-03-14T11:00:00.000Z,85.996,6.2099,6.19,2621.9
2021-03-14T12:00:00.000Z,67.999,6.3402,6.17,2041.2
2021-03-14T13:00:00.000Z,144,6.4801,6.15,4491.8
2021-03-14T14:00:00.000Z,164.99,6.61,6.1199,5164
2021-03-14T15:00:00.000Z,147,6.3799,5.66,4571.6
2021-03-14T16:00:00.000Z,106,6.1401,5.1999,3371.9
2021-03-14T17:00:00.000Z,20.994,5.91,4.7299,595
2021-03-14T18:00:00.000Z,0,5.6702,4.7699,-0.2014
2021-03-14T19:00:00.000Z,0,5.44,4.8101,-0.2014
2021-03-14T20:00:00.000Z,0,5.1998,4.86,-0.2014
2021-03-14T21:00:00.000Z,0,5.0098,4.5699,-0.2014
2021-03-14T22:00:00.000Z,0,4.8202,4.29,-0.2014
2021-03-14T23:00:00.000Z,0,4.6301,4,-0.2014
2021-03-15T00:00:00.000Z,0,4.6201,3.6099,-0.2014
2021-03-15T01:00:00.000Z,0,4.6,3.23,-0.2014
2021-03-15T02:00:00.000Z,0,4.59,2.84,-0.2014
2021-03-15T03:00:00.000Z,0,4.5699,2.8499,-0.2014
2021-03-15T04:00:00.000Z,0,4.5499,2.86,-0.2014
2021-03-15T05:00:00.000Z,0,4.5298,2.8699,-0.2014
2021-03-15T06:00:00.000Z,0,5.0499,3.4201,-0.2014
2021-03-15T07:00:00.000Z,141.99,5.58,3.9701,4960.5
2021-03-15T08:00:00.000Z,283,6.1,4.5201,8484.3
2021-03-15T09:00:00.000Z,389,6.8402,4.3401,12211
2021-03-15T10:00:00.000Z,530,7.5699,4.17,16890
2021-03-15T11:00:00.000Z,514,8.3001,3.9901,16439
2021-03-15T12:00:00.000Z,595,8.5298,4.3201,18923
2021-03-15T13:00:00.000Z,550.99,8.75,4.6499,17469
2021-03-15T14:00:00.000Z,414.99,8.9801,4.98,12789
2021-03-15T15:00:00.000Z,319.99,8.3899,4.4001,9203.7
2021-03-15T16:00:00.000Z,176.01,7.8101,3.8099,5427.7
2021-03-15T17:00:00.000Z,36.997,7.2199,3.23,1265.7
2021-03-15T18:00:00.000Z,0,6.7099,3.06,-0.2014
2021-03-15T19:00:00.000Z,0,6.2099,2.9,-0.2014
2021-03-15T20:00:00.000Z,0,5.6998,2.7299,-0.2014
2021-03-15T21:00:00.000Z,0,5.3202,2.59,-0.2014
2021-03-15T22:00:00.000Z,0,4.94,2.45,-0.2014
2021-03-15T23:00:00.000Z,0,4.5599,2.2999,-0.2014
2021-03-16T00:00:00.000Z,0,4.1502,2.19,-0.2014
2021-03-16T01:00:00.000Z,0,3.75,2.0701,-0.2014
2021-03-16T02:00:00.000Z,0,3.3398,1.96,-0.2014
2021-03-16T03:00:00.000Z,0,2.9401,2.1101,-0.2014
2021-03-16T04:00:00.000Z,0,2.5399,2.2599,-0.2014
2021-03-16T05:00:00.000Z,0,2.1401,2.41,-0.2014
2021-03-16T06:00:00.000Z,9.9951,3.58,2.25,167.15
2021-03-16T07:00:00.000Z,154,5.0298,2.08,5350.9
2021-03-16T08:00:00.000Z,299,6.4701,1.92,8840.5
2021-03-16T09:00:00.000Z,372,7.5499,2.1701,11641
2021-03-16T10:00:00.000Z,455,8.6201,2.41,14471
2021-03-16T11:00:00.000Z,572,9.6898,2.6601,18173
2021-03-16T12:00:00.000Z,620,9.8598,2.8099,19558
2021-03-16T13:00:00.000Z,565,10.04,2.96,17811
2021-03-16T14:00:00.000Z,471.01,10.21,3.0999,14207
2021-03-16T15:00:00.000Z,340,9.3598,2.9701,9488.2
2021-03-16T16:00:00.000Z,189,8.5102,2.84,5713.1
2021-03-16T17:00:00.000Z,42.001,7.6602,2.7,1381.9
2021-03-16T18:00:00.000Z,0,7.11,2.6699,-0.2014
2021-03-16T19:00:00.000Z,0,6.5599,2.6299,-0.2014
2021-03-16T20:00:00.000Z,0,6.0098,2.59,-0.2014
2021-03-16T21:00:00.000Z,0,5.8202,2.6601,-0.2014
2021-03-16T22:00:00.000Z,0,5.6201,2.72,-0.2014
2021-03-16T23:00:00.000Z,0,5.43,2.7899,-0.2014
2021-03-17T00:00:00.000Z,0,5.1401,2.6401,-0.2014
2021-03-17T01:00:00.000Z,0,4.8498,2.5001,-0.2014
2021-03-17T02:00:00.000Z,0,4.5599,2.3599,-0.2014
2021-03-17T03:00:00.000Z,0,4.5399,2.4001,-0.2014
2021-03-17T04:00:00.000Z,0,4.5098,2.4401,-0.2014
2021-03-17T05:00:00.000Z,0,4.4902,2.4801,-0.2014
2021-03-17T06:00:00.000Z,17.997,5.43,2.6299,670.48
2021-03-17T07:00:00.000Z,96.995,6.3799,2.7699,3145
2021-03-17T08:00:00.000Z,247,7.3202,2.9101,7623.5
2021-03-17T09:00:00.000Z,302,7.7399,3.4401,9523.3
2021-03-17T10:00:00.000Z,273,8.1502,3.98,8653.4
2021-03-17T11:00:00.000Z,255,8.5599,4.51,8006.3
2021-03-17T12:00:00.000Z,204,8.0198,4.82,6390.6
2021-03-17T13:00:00.000Z,155,7.4701,5.13,4829.4
2021-03-17T14:00:00.000Z,176.01,6.93,5.43,5512.6
2021-03-17T15:00:00.000Z,169,6.26,4.96,5360.1
2021-03-17T16:00:00.000Z,118,5.58,4.4801,3858
2021-03-17T17:00:00.000Z,21.997,4.91,4,571.34
2021-03-17T18:00:00.000Z,0,4.8202,3.9101,-0.2014
2021-03-17T19:00:00.000Z,0,4.74,3.82,-0.2014
2021-03-17T20:00:00.000Z,0,4.6502,3.72,-0.2014
2021-03-17T21:00:00.000Z,0,4.76,3.5601,-0.2014
2021-03-17T22:00:00.000Z,0,4.8799,3.4001,-0.2014
2021-03-17T23:00:00.000Z,0,4.9902,3.2399,-0.2014
2021-03-18T00:00:00.000Z,0,5.09,3.1301,-0.2014
2021-03-18T01:00:00.000Z,0,5.1798,3.0101,-0.2014
2021-03-18T02:00:00.000Z,0,5.2801,2.9,-0.2014
2021-03-18T03:00:00.000Z,0,5.3799,2.4401,-0.2014
2021-03-18T04:00:00.000Z,0,5.4701,1.98,-0.2014
2021-03-18T05:00:00.000Z,0,5.5699,1.5201,-0.2014
2021-03-18T06:00:00.000Z,24.995,6.0399,1.61,940.01
2021-03-18T07:00:00.000Z,153.01,6.5198,1.7001,5270.2
2021-03-18T08:00:00.000Z,185,6.9902,1.7899,5814.8
2021-03-18T09:00:00.000Z,348,7.43,1.6801,10964
2021-03-18T10:00:00.000Z,518,7.8698,1.57,16509
2021-03-18T11:00:00.000Z,616,8.3101,1.4601,19582
2021-03-18T12:00:00.000Z,592.01,8.3799,1.6601,18881
2021-03-18T13:00:00.000Z,583,8.4601,1.86,18452
2021-03-18T14:00:00.000Z,482,8.5298,2.06,14606
2021-03-18T15:00:00.000Z,348,7.75,1.98,9647.2
2021-03-18T16:00:00.000Z,185,6.9801,1.9099,5733.6
2021-03-18T17:00:00.000Z,50.003,6.1998,1.8299,1643.2
2021-03-18T18:00:00.000Z,0,5.6998,1.94,-0.2014
2021-03-18T19:00:00.000Z,0,5.1998,2.0501,-0.2014
2021-03-18T20:00:00.000Z,0,4.6998,2.1501,-0.2014
2021-03-18T21:00:00.000Z,0,4.5499,2.0301,-0.2014
2021-03-18T22:00:00.000Z,0,4.41,1.9099,-0.2014
2021-03-18T23:00:00.000Z,0,4.26,1.7899,-0.2014
2021-03-19T00:00:00.000Z,0,4.0198,1.8899,-0.2014
2021-03-19T01:00:00.000Z,0,3.77,1.98,-0.2014
2021-03-19T02:00:00.000Z,0,3.5298,2.0701,-0.2014
2021-03-19T03:00:00.000Z,0,3.5098,2.04,-0.2014
2021-03-19T04:00:00.000Z,0,3.4902,2.0101,-0.2014
2021-03-19T05:00:00.000Z,0,3.4701,1.9901,-0.2014
